"SMS_Text","Label"
"FELIZ AÑO NUEVO MI HOMBRE NÚMERO 1,,,","legitimo"
"""¡OH SEÑOR SHEFFIELD! Quieres jugar ESE juego, está bien. Tú eres el jefe y yo soy la niñera. ¡¡Dame un aumento y te daré uno!!"",,,","legitimo"
"ZOE SOLO ME GOLPEA 2 ME ESTOY FOLLANDO MISMO IL DEFO INTENTO LO MÁS DURO 2 CORRIDA 2 MAÑANA LUV U MILLONES DE PIERNA PERRO,,,","legitimo"
"""Hola bebé, ¿volviste con tu mamá? ¿Estás configurando la computadora ahora? ¿Llenando tu barriga? ¿Cómo te va, amante? Ya te extraño... *suspiro*"",,,","legitimo"
"""No, mis mantas son suficientes, gracias"",,,","legitimo"
"""pequeño pensamiento travieso: 'es mejor coquetear, coquetear y coquetear, en lugar de amar a alguien y salir lastimado, lastimado y lastimado...:-) Buenas noches"",,,","legitimo"
"""Edison ha dicho con razón: \Un tonto puede hacer más preguntas de las que un hombre sabio puede responder\"""" Ahora sabes por qué todos nos quedamos sin palabras durante ViVa.. GM"",GN,GE,""GNT:-)""""""","legitimo"
"Ellos simplemente hablan, eso es todo nosotros. No lo harán con ningún otro.,,,","legitimo"
"Hoy voy a la universidad así que no puedo asistir a clase...","legitimo"
"Estoy en clase. Holla más tarde,,,","legitimo"
"Fácil, ah?sen fue seleccionado significa que es bueno...","legitimo"
"Mmm, ¡eso está mejor ahora que tengo un asado encima! ¡Sería mejor si me tomara unas copas 2! Buen indio?,,,","legitimo"
"""Conocemos a alguien que le gustas. Llama al 09058097218 para saber quién. POBox 6, LS15HB 150p"",,,","smishing"
"""Ven, es..."",,,","legitimo"
"""¡Haz 1 cosa! Cambia esa oración por: \Porque quiero concentrarme en mi carrera educativa, me voy de aquí..\"""""""""",,,","legitimo"
"""¡Miles están coqueteando AHORA! ¡Envía un mensaje de texto a CHICA o TIPO y tu NOMBRE y EDAD, por ejemplo, CHICA ZOE 18 al 8007 para unirse y comenzar a chatear!"",,,","smishing"
"Caminé una hora 2 c u! ¿Eso no demuestra que me importa? ¿No creerás que hablo en serio?","legitimo"
"¡Faltan 18 días para el inicio de la Eurocopa 2004! Se le mantendrá informado diariamente de las últimas novedades y resultados. Darse de baja enviar GET EURO STOP al 83222.,,,","smishing"
"¿Estás disponible para la velada del 3 de junio?","legitimo"
"¿Sabes a qué hora cierra un lugar que vende 4d?","legitimo"
"""¡Conseguí otro trabajo! ¡El del hospital haciendo análisis de datos o algo así, comienza el lunes! No estoy seguro de cuándo terminará mi tesis"",","legitimo"
"Jay se está poniendo muy impaciente y beligerante...","legitimo"
"HIYA COMIN 2 BRISTOL 1ª SEMANA DE ABRIL. LES SE BAJARON + RUDI EN NOCHEVIEJA PERO YO ESTABA RONANDO. ¡ESTABAN BORRACHOS! ¿YA ESTÁS EN LA UNIVERSIDAD? MI TRABAJO MANDA TINTA 2 BAÑOS.,,,","legitimo"
"Estoy en el trabajo. Por favor llama,,,","legitimo"
"Entonces conduces lor.,,,","legitimo"
"Ard 515 como eso. ¿Y?,,,","legitimo"
"Dime que son mujeres :V ¿Cómo te va? Estamos decidiendo qué comprar ahora...","legitimo"
"Cuestionario de televisión de EASTENDERS. ¿Con qué FLOR se compara DOT? D= VIOLETA E= TULIPÁN F= LIRIO txt D E o F al 84025 AHORA 4 posibilidades 2 GANAR �100 en efectivo WKENT/150P16+,,,","smishing"
"Estoy trabajando en soporte técnico :)proceso de voz.campo de redes.,,,","legitimo"
"Podría venir a Kerala por 2 días. Así que puedes estar preparado para tomarte una licencia una vez que finalice. No planeo ningún viaje durante mi visita. Necesito terminar trabajos urgentes.","legitimo"
"De acuerdo. Aunque no estoy seguro de a qué hora puedo llegar a la biblioteca antes de clase. Lo intentaré. ¡Nos vemos en algún momento! Que tengas buenas noches.,,,","legitimo"
"Tenemos nuevas fechas locales en tu área: muchas personas nuevas registradas en TU ÁREA. ¡Responda FECHA para comenzar ahora! 18 solo www.flirtparty.us RESPUESTA150,,,","smishing"
"""Está bien, me quejaré de eso más tarde"",","legitimo"
"No, mi mamá fue al segundo dentista.,,,","legitimo"
"Una vez libre llámeme señor. Estoy esperándote.,,,","legitimo"
"Conocerte es mi trabajo. . . Dime cuando debo hacer mi trabajo mañana...","legitimo"
"Alguien que conoces ha solicitado nuestro servicio de citas. ¡Contáctate! ¿No puedo adivinar quién? LLAME 09058091854 AHORA todo será revelado. PO BOX385 M6 6WU,,,","smishing"
"Solo termina de bañarte...,,,","legitimo"
"""Está bien, me aseguraré de que el auto regrese esta noche"",","legitimo"
"¡URGENTE! Estamos intentando comunicarnos con U. El sorteo de hoy muestra que usted ganó un premio de £800 GARANTIZADO. Llamar al 09050003091 desde teléfono fijo. Reclamación C52. Válido sólo 12 horas,,,","smishing"
"Querido, has sido invitado a XCHAT. ¡Este es nuestro último intento de contactarte! Envía CHAT al 86688,,,","smishing"
"Lul, estoy recibiendo chismes jugosos en el hospital. Dos enfermeras hablan de lo gordas que están engordando. Y uno piensa que es obesa. Oye.,,,","legitimo"
"Estaré en Facebook en un par de minutos...","legitimo"
"Oye. Ami parchi na re. Kicchu kaaj korte iccha korche na. Teléfono ta tul na. Por favor. Por favor,,,","legitimo"
"¿Dónde puedo descargar películas claras? Copias en DVD.,,,","legitimo"
"""Sí, por la bonita escultura"",,,","legitimo"
"Transmítale mis saludos...","legitimo"
"Yo también veo solo la película Surya. . .después de las 6 pm película vijay POKKIRI,,,","legitimo"
"Dime lo que pasó, no te comportes así conmigo. Ok, no hace falta decirlo...","legitimo"
"¿Puedes recibir un mensaje con foto en tu teléfono?","legitimo"
"Enviar a otra persona :-),,,","legitimo"
"¡¡¡Lo que hace que algunas personas sean más queridas no es solo la felicidad que sientes cuando las conoces sino el dolor que sientes cuando las extrañas!!!","legitimo"
"Para mí, el amor debería comenzar con la atracción. Debería sentir que la necesito cada vez que esté a mi alrededor. Ella debería ser lo primero que venga a mis pensamientos. Empezaría el día y lo terminaría con ella. Ella debería estar allí cada vez que sueño. El amor será entonces cuando cada uno de mis respiros tenga su nombre. Mi vida debería suceder a su alrededor. Haré las cosas más locas por ella. El amor será cuando no tenga que demostrarle a nadie que mi niña es la dama más bella de todo el planeta. Siempre estaré cantando alabanzas para ella. El amor será cuando empiece a hacer pollo al curry y termine haciendo sambar. La vida será la más hermosa entonces.","legitimo"
"¡No creo que tenga manos de espátula!,,,","legitimo"
"Nunca podrás hacer NADA,,,","legitimo"
"¡Se le premia con una cámara digital SiPix! llamar al 09061221061 desde teléfono fijo. Entrega en 28 días. Caja T Cs177. M221BP. Garantía de 2 años. 150 ppm. 16 . p p�3.99,,,","smishing"
"¡GANAR URGENTE! Tu número de móvil ha sido premiado con un premio de 2000€ GARANTIZADO llama al 09061790121 desde fijo. Reclame 3030 válido solo 12 horas 150 ppm,,,","smishing"
"Por favor, llámame cualquier error de mi parte, lo siento. Por favor, vaya al doctor.,,,","legitimo"
"¿Dónde nos encontramos?,,,","legitimo"
"""Bueno, el clima en Cali es genial. Pero sus complejidades son grandes. Necesitas un auto para moverte libremente, sus impuestos son exorbitantes. Pero en general es un gran lugar. Lo triste es que extraño mi hogar."",,,","legitimo"
"Ahora sólo llegué a casa. . . Estoy muy cansado ahora. . vendré mañana,,,","legitimo"
"Ryder unsold.now gibbs.,,,","legitimo"
"Estimado suscriptor, su sorteo de 4 vales de regalo de 100 € se ingresará al recibir una respuesta correcta. ¿Cuándo fue el cumpleaños de Elvis Presley? Respuesta TXT al 80062,,,","smishing"
"No te preocupes. Compraré las tiras reactivas de ovulación y te las enviaré. No los recibirás hasta marzo. ¿Puedes enviarme tu dirección postal? Estarás bien. Está bien...","legitimo"
"¡¡SIN REGALOS!! ¿Estás intentando que me tire por un precipicio o algo así?...","legitimo"
"He estado haciendo algo interesante. ¿Tuviste un buen cumpleaños? ¿Cuándo trabajarás a continuación? Empecé la universidad hoy.,,,","legitimo"
"¿Estás ocupado o puedo pasar en algún momento y averiguar qué haremos mañana?","legitimo"
"""Sí, continúa entonces, aburrido y deprimido sentado esperando a que suene el teléfono... Aunque espero que el viento amaine, da miedo"",","legitimo"
"Camisa negra y jeans azules... creo que t �_...,,,","legitimo"
"Aiyah, lo siento, señor... Veo la televisión hasta que se me olvida revisar mi teléfono.,,,","legitimo"
"Mensaje Información importante para el usuario de O2. ¡Hoy es tu día de suerte! 2 descubre por qué inicia sesión en http://www.urawinner.com: te espera una fantástica sorpresa...","smishing"
"en la noche de despedida de soltera. Yendo con un columpio,,,","legitimo"
"""Buenas tardes, mi amor. ¿Cómo va tu día? ¿Qué estás haciendo? Me levanté temprano y estoy en línea esperándote... Hmmm... El chico italiano está en línea, ya veo. *sonríe*"",","legitimo"
"De alguien que no fuma cuando cada vez que he fumado en las últimas dos semanas es porque me llamaste o me enviaste un mensaje de texto diciendo que querías fumar,,,","legitimo"
"No, simplemente te dolerá la cabeza intentar resolverlo. Puedes confiar en mí para hacer los cálculos. Prometo. O:-),,,","legitimo"
"S s..primera vez..dhoni rocks...,,,","legitimo"
"Ok, se lo diré a la empresa...","legitimo"
"""Genial, ¿crees que podremos conseguir un octavo en usf en algún momento esta noche?""","legitimo"
"Entonces eso significa que todavía piensas en el teju...","legitimo"
"""No, estoy bien para la película, ¿está bien si me voy en una hora?""","legitimo"
"No, no:) esta es la tierra natal de Kallis. La ciudad natal de Amla es Durban:),,,","legitimo"
"Así que hagámoslo el sábado o el lunes según convenga.,,,","legitimo"
"Oye... ¿A qué hora conduces el viernes? Vamos a evaluación el viernes?,,,","legitimo"
"""449050000301 ¡Has ganado un precio de 2.000€! Para reclamar llama al 09050000301."",,,","smishing"
"Ahora voy a almorzar con mi familia y luego iré a la calle 2 Orchard Lor.,,,","legitimo"
"""¿Aburrido de las citas rápidas? Prueba SPEEDCHAT, envía SPEEDCHAT por mensaje de texto al 80155, si no te gustan, envía por mensaje de texto SWAP y obtén una nueva conversación. Chat80155 POBox36504W45WQ 150p/msg rcd 16"",,,","smishing"
"¿Cancelar cheyyamo? y recuperar algo de dinero? ,,,","legitimo"
"¿Quieres 750 en cualquier momento, cualquier red, 150 minutos de texto y un NUEVO videoteléfono por solo cinco libras por semana? Llama al 08000776320 ahora o responde para la entrega mañana.","smishing"
"Ok, ok, ok... entonces... ¿cuál es tu plan para hoy?","legitimo"
"¡Buenos días princesa! ¿Cómo estás?,,,","legitimo"
"Aiyar lo siento, se me olvidó decirte...,,,","legitimo"
"¡Por participar ayer en nuestra encuesta móvil! Ahora puedes tener 500 textos 2 y usarlos como quieras. 2 obtener mensajes de texto, simplemente envíe TXT al 80160 T&C www.txt43.com 1.50p,,,","smishing"
"Esta noche no, amigo. Dormir un poco. Por cierto, este es mi nuevo número. ,,,","legitimo"
"El saldo de efectivo de su HMV Quiz es actualmente de �500; para maximizar su ingreso de efectivo, ahora envíe HMV1 al 86688 solo 150p/msj.","smishing"
"""Así que revisa tus errores y si tuviste dificultades, corrigelos."",,,","legitimo"
"¿Cómo te duele? Espero que estés bien...","legitimo"
"""Lo siento, te llamaré más tarde"",,,","legitimo"
"¡Buenos días princesa! ¿Cómo estás?,,,","legitimo"
"""Cuando entré a mi cabaña, mi asistente personal me dijo: ''¡¡Feliz cumpleaños, jefe!!''. Me sentí especial. Me pidió 4 almuerzos. Después del almuerzo, me invitó a su apartamento. Fuimos allí"".","legitimo"
"¿Ya te despiertas? Gracias 4 e tau sar piah, es bastante agradable.,,,","legitimo"
"¿Necesito iniciar sesión o algo así?","legitimo"
"No olvide que puede realizar tantas solicitudes GRATUITAS en 1stchoice.co.uk como desee. Para más información llamar al 08707808226.,,,","smishing"
"LOL... No, simplemente estaba ocupado...","legitimo"
"¿Qué * llevas puesto?,,,","legitimo"
"Mensaje:falta algo de texto* Remitente:Falta el nombre* *Falta el número *Enviado:Falta la fecha *Falta mucho, es decir, falta todo enviado a través de fullonsms.com,,,","legitimo"
"Oh:)¿como es habitual en la película vijay o es diferente?","legitimo"
"No te conozco y no me conoces. Manda CHAT al 86688 ya y ¡busquémonos! Sólo 150p/mensaje grabado. HG/Suite342/2Terrenos/Fila/W1J6HL LDN. 18 años o más.,,,","smishing"
"¿Has tenido un buen día? El mío estaba muy ocupado. ¿Haces mucho mañana por la noche?...","legitimo"
"¿Y hay alguna manera de enviarle cosas de Shade? Y ella también ha sido maravillosa.,,,","legitimo"
"De verdad... Creo que tu trabajo terminó hace mucho tiempo... ¿Pero lo que copiaste ya lo usaste? Estás feliz, todavía tengo 2 estudios :-(,,,","legitimo"
"""Gracias, ganador notificado por sms. ¡Buena suerte! No habrá futuras respuestas de marketing DETÉNGASE al 84122 de atención al cliente 08450542832"",,,","smishing"
"Nena? Te perdí... :-(,,,","legitimo"
"Ok... Ayúdame a preguntar si ella está trabajando o no.","legitimo"
"No conduzco... ¡Llueve! Entonces me atraparán en la estación de mrt lor...","legitimo"
"Ni una gota en el tanque,,,","legitimo"
"(Dicho esto, ¿puedes enviarle un mensaje de texto una vez más?),,,","legitimo"
"""Lo siento, te llamaré más tarde"",,,","legitimo"
"Ok, voy a cambiarme también...,,,","legitimo"
"Miles de chicas, muchas chicas locales que son vírgenes y están listas para satisfacer todas sus necesidades sexuales. ¿Puedes llenar el de ellos? envía un mensaje de texto con CUTE al 69911(�1.50p. m),,,","smishing"
"¿Encontraste una niñera para Kaitlyn? Ayer estuve enfermo y dormí todo el día...","legitimo"
"""Lo siento hombre, accidentalmente dejé mi teléfono en silencio anoche y no lo revisé hasta que me levanté"",","legitimo"
"Oye... Algo surgió en el último minuto... Creo que quiero registrarme mañana... Je...","legitimo"
"Es un adulto y aprendería de la experiencia. No hay ningún peligro real. Simplemente no me gusta que la gente use drogas que no necesitan. Pero sin comentarios...","legitimo"
"¡Ey! Hay pizza vegetariana... :/,,,","legitimo"
"Yun comprando... Pero la escuela recibió una oferta de 2000 plus solamente...","legitimo"
"¿Estás seguro de que tus vecinos no lo recogieron?","legitimo"
"K. Lo enviaré de nuevo,,,","legitimo"
"Entrada gratuita en 2 competiciones semanales para ganar los partidos de la final de la Copa FA el 21 de mayo de 2005. Envíe un mensaje de texto con FA al 87121 para recibir la pregunta de inscripción (tasa de texto estándar). Se aplican los términos y condiciones 08452810075 para mayores de 18 años,,,","smishing"
"Bien. No tengo computadora. Es hora de hacer unas trufas oreo,,,","legitimo"
"""Jaja, sí, ya veo eso, estará allí en un segundo"",","legitimo"
"No tengo su número señor...","legitimo"
"¡Jaja, ahora estoy detrás de ese globo aerostático!","legitimo"
"De acuerdo . . Ahora estoy en el autobús. . Si vengo pronto vendré mañana sino mañana...","legitimo"
"Los mensajes no pasan el tiempo. Dicen en silencio que estoy pensando en ti ahora mismo y que también te hacen pensar en mí al menos 4 por momento. Dios nt.swt drms @Shesil,,,","legitimo"
"""Sí, probablemente podamos pasar una vez que mi compañero de cuarto termine con su chica"",","legitimo"
"""¿Tienes lo que se necesita para participar en el Rally WRC en Oz? ¡Puedes con Lucozade Energy! Envía RALLY LE al 61200 (25p), consulta los paquetes o lucozade.co.uk/wrc y ¡podrías ser tú!"",,,","smishing"
"¡Feliz año nuevo melodía!,,,","legitimo"
"¿No necesitas elegir a tu novia?","legitimo"
"¡Hurra! Será mejor que tampoco le hayas contado eso a otras 5 chicas.,,,","legitimo"
"Horrible, comes macs, come hasta que te olvidas de mí, ya es un rito... Tardas tanto en responder. Creo que es más tonto que b4, así que estoy preparado. Ahora que debo comer?,,,","legitimo"
"""¿Dijo lo fantástico que soy por casualidad, o algo que necesita un mayor impulso de vida como perder la voluntad de vivir, crees que sería la primera persona en morir de N V Q?""","legitimo"
